title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist,year,is_case_study,is_major_label
컬렉션 (Collection) (Feat. 백아연),184000.0,용준형,Goodbye 20's,,,KR,2018-05-09,Around US Entertainment,용준형,2018,False,False
2월의 봄 (You & I),221000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
Hurry Up,181000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
가면무도회 (Masquerade),253000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
겨울잠 (Thawing),209000.0,우주소녀,Dream your dream,,,KR,2018-02-27,Starship Entertainment,우주소녀,2018,False,False
꿈꾸는 마음으로 (Dreams Come True),225000.0,우주소녀,Dream your dream,,,KR,2018-02-27,Starship Entertainment,우주소녀,2018,False,False
"너, 너, 너 (You, you, you)",221000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
르네상스 (Renaissance),221000.0,우주소녀,Dream your dream,,,KR,2018-02-27,Starship Entertainment,우주소녀,2018,False,False
"부탁해 (Save Me, Save You)",224000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
설레는 밤 (Starry Moment),196000.0,우주소녀,Dream your dream,,,KR,2018-02-27,Starship Entertainment,우주소녀,2018,False,False
아이야 (I-YAH),227000.0,우주소녀,WJ PLEASE?,,,KR,2018-09-19,Starship Entertainment,우주소녀,2018,False,False
호두까기 인형 (Love O'Clock),193000.0,우주소녀,Dream your dream,,,KR,2018-02-27,Starship Entertainment,우주소녀,2018,False,False
설레고 난리 (Falling in love),192000.0,우진영 & 김현수,PRESENT,,,KR,2018-06-14,Happy Face Entertainment,우진영 & 김현수,2018,False,False
애기애기해,203068.0,"유권, 로시",저글러스 OST Part.5,,,XW,2018-01-02,Seven Seasons,유권,2018,True,False
퍼즐 (Puzzle),183000.0,유노윤호,New Chapter #1 : The Chance of Love,,,KR,2018-03-29,SM Entertainment,유노윤호,2018,False,True
Game Over,218000.0,유빈,#TUSM,,,KR,2018-11-27,JYP Entertainment,유빈,2018,False,True
Thank U Soooo Much,224000.0,유빈,#TUSM,,,KR,2018-11-27,JYP Entertainment,유빈,2018,False,True
보내줄게,191000.0,유빈,#TUSM,,,KR,2018-11-27,JYP Entertainment,유빈,2018,False,True
숙녀 (淑女),196000.0,유빈,都市女子,,,KR,2018-06-05,JYP Entertainment,유빈,2018,False,True
Prelude : 너를 생각해,80000.0,유선호,"봄, 선호",,,KR,2018-04-13,Cube Entertainment,유선호,2018,False,False
보고 싶어,235000.0,유선호,"봄, 선호",,,KR,2018-04-13,Cube Entertainment,유선호,2018,False,False
봄이 오면,244000.0,유선호,"봄, 선호",,,KR,2018-04-13,Cube Entertainment,유선호,2018,False,False
푸른 별 하나,192000.0,유선호,"봄, 선호",,,KR,2018-04-13,Cube Entertainment,유선호,2018,False,False
Still Love you,258000.0,"유회승, 이홍기",FNC LAB 'Still love you',,,KR,2018-04-08,FNC Entertainment,유회승,2018,False,False
+ +,58392.0,이달의 소녀,[+ +],,,KR,2018-08-20,BlockBerry Creative,이달의 소녀,2018,False,False
favOriTe,194147.0,이달의 소녀,favOriTe,,,KR,2018-08-07,BlockBerry Creative,이달의 소녀,2018,False,False
Hi High,196863.0,이달의 소녀,[+ +],,,KR,2018-08-20,BlockBerry Creative,이달의 소녀,2018,False,False
Perfect Love,222276.0,이달의 소녀,[+ +],,,KR,2018-08-20,BlockBerry Creative,이달의 소녀,2018,False,False
Stylish,209111.0,이달의 소녀,[+ +],,,KR,2018-08-20,BlockBerry Creative,이달의 소녀,2018,False,False
열기,210125.0,이달의 소녀,[+ +],,,KR,2018-08-20,BlockBerry Creative,이달의 소녀,2018,False,False
dal segno,66000.0,이달의 소녀 yyxy,beauty&thebeat,,,KR,2018-05-30,BlockBerry Creative,이달의 소녀 yyxy,2018,False,False
frozen,207000.0,이달의 소녀 yyxy,beauty&thebeat,,,KR,2018-05-30,BlockBerry Creative,이달의 소녀 yyxy,2018,False,False
one way,227000.0,이달의 소녀 yyxy,beauty&thebeat,,,KR,2018-05-30,BlockBerry Creative,이달의 소녀 yyxy,2018,False,False
rendezvous 18.6y,205000.0,이달의 소녀 yyxy,beauty&thebeat,,,KR,2018-05-30,BlockBerry Creative,이달의 소녀 yyxy,2018,False,False
love4eva,220000.0,"이달의 소녀 yyxy, Grimes",beauty&thebeat,,,KR,2018-05-30,BlockBerry Creative,이달의 소녀 yyxy,2018,False,False
Mermaid,240000.0,"이민혁, PENIEL, 정일훈, YEEUN, 우석, JEON SOYEON",ONE,,,KR,2018-06-17,Cube Entertainment,이민혁,2018,False,False
Perfect,206000.0,이진솔,Should We Kiss First? OST Part 2,,,KR,2018-03-06,SM Entertainment,이진솔,2018,True,True
This Love,280000.0,이진솔,Let Me Introduce Her OST Part 3,,,KR,2018-08-04,SM Entertainment,이진솔,2018,True,True
Ever,209000.0,이창섭,Mark,,,KR,2018-12-11,Cube Entertainment,이창섭,2018,False,False
Gone,247000.0,이창섭,'Gone' Official Music Video,,,XW,2018-12-10,Cube Entertainment,이창섭,2018,False,False
Shelter,250000.0,이창섭,Mark,,,KR,2018-12-11,Cube Entertainment,이창섭,2018,False,False
Way,208000.0,이창섭,Mark,,,KR,2018-12-11,Cube Entertainment,이창섭,2018,False,False
틈,255000.0,이창섭,Mark,,,KR,2018-12-11,Cube Entertainment,이창섭,2018,False,False
GOOD NIGHT,192000.0,이홍기,DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
YELLOW,217000.0,이홍기,DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
I AM,232000.0,"이홍기, CHEETAH",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
모닥불,197000.0,"이홍기, DinDin",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
COOKIES,185000.0,"이홍기, 정일훈",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
COME TO ME,203000.0,"이홍기, 주호",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False,False
Don't act,201000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,False,True
I like,196000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,False,True
뚝,183000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,False,True
맘껏,221000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,False,True
얘들아,197000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,False,True
20 Something,203000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
BABY IT'S U,201000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
Eye 2 Eye,225000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
I Wonder,204000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
IRONY,189000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
It's you,219000.0,정세운,김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,Starship Entertainment,정세운,2018,True,False
La La,219000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
No Better Than This,231000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
SHADOWS,207000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
"Toc, toC!",178000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
WATERFALL,210000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False,False
닿을 듯 말 듯,257000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
독백,200000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False,False
Diamond Girl,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False,False
Hold My Hand,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False,False
그리워서...,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False,False
불꽃놀이 (Fireworks),,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False,False
입김 (Hello),,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False,False
Big wave,197000.0,정일훈,Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False,False
She's gone,208000.0,정일훈,'She's gone' Official Music Video,,,XW,2018-03-07,Cube Entertainment,정일훈,2018,False,False
얘기 좀 해요,223000.0,"정일훈, 임현식",Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False,False
Always,215000.0,"정일훈, 진호",Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False,False
한걸음,272000.0,"조권, 서은광, 이창섭, 임현식, 육성재, 오승희, 최유진, 장승연, SORN, ELKIE, 권은빈, 진호, 후이, 홍석, 신원, 여원, YAN AN, 키노, 유선호, MIYEON, MINNIE, SOOJIN, YUQI, 叶叔华",ONE,,,KR,2018-06-17,JYP Entertainment,조권,2018,False,True
Daydream,179000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
Dive,207000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
Fountain,184000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
Inn,211000.0,주영,,,,,2018-09-14,Starship Entertainment,주영,2018,False,False
매일매일 그리울거야,236000.0,주영,기름진 멜로 OST Part.4,,,KR,2018-05-29,Starship Entertainment,주영,2018,True,False
Wine,266000.0,"주영, GSoul",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
처음,204000.0,"주영, SOLE",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
Planet Girl,189000.0,"주영, pH‐1",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False,False
PRADA,240000.0,"주영, pH‐1",PRADA,,,,2018-06-13,Starship Entertainment,주영,2018,False,False
All Day,209000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
Darling,188000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
FLASHLIGHT,194000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
Frozen Heart,226000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,False,True
Ride Up,201000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
Too late to tell,254000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,False,True
Torso,225000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,False,True
What You Want,214000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
Winter Sleep,208000.0,준호,Winter Sleep,,,JP,2018-01-10,JYP Entertainment,준호,2018,False,True
どうせ忘れるだろう,244000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
想像,247000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
時間を超えて,201000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,False,True
飛行機,218000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,False,True
겨울잠,206000.0,준호,Winter Sleep,,,US,2018-01-25,JYP Entertainment,준호,2018,False,True
어떤 말이 필요하니,252000.0,준호,그냥 사랑하는 사이 OST,,,KR,2018-01-30,JYP Entertainment,준호,2018,True,True
Hey,174000.0,지민,Hey,,,KR,2018-01-19,FNC Entertainment,지민,2018,False,False
니가 나라면,197000.0,"지민, 유나, 유회승",A Korean Odyssey OST,,,KR,2018-03-03,FNC Entertainment,지민,2018,True,False
Like a King,160000.0,"진진, SUPERBEE, myunDo",Like a King,,,KR,2018-05-23,fantagio music,진진,2018,False,False
A little bit more,204000.0,진호,김비서가 왜 그럴까 (Original Soundtrack),,,XW,2018-07-19,Cube Entertainment,진호,2018,False,False
조금만 더,204000.0,"진호, 로시",김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,Cube Entertainment,진호,2018,True,False
Evidence of Luv,291680.0,초신성,TETSUYA KOMURO ARCHIVES “K”,,,JP,2018-06-27,Core Contents Media,초신성,2018,False,False
Closer,188000.0,최강창민,New Chapter #1 : The Chance of Love,,,KR,2018-03-29,SM Entertainment,최강창민,2018,False,True
Later,205000.0,태일,Later,,,,2018-12-27,Seven Seasons,태일,2018,False,False
잘 있어요,205000.0,태일,잘 있어요,,,KR,2018-12-17,Seven Seasons,태일,2018,False,False
MANGO,189000.0,효민,MANGO,,,KR,2018-09-12,Core Contents Media,효민,2018,False,False
This Stop Is,192000.0,"후이, YooA, 우석",개가수 프로듀서 - 스트리밍,,,KR,2018-07-24,Cube Entertainment,후이,2018,False,False
Breaking Down,234000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,False,True
Present,239000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,False,True
기적이 일어났으면 좋겠어,207000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,False,True
우주속에서,207000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,False,True
Blow Your Mind,169000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False,False
For You,226000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False,False
HANN,205000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False,False
Help Me,238000.0,(G)I‐DLE,"Her Private Life (Original Television Soundtrack), Pt. 1",,,US,2019-04-11,Cube Entertainment,(G)I‐DLE,2019,True,False
Light My Fire,231000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False,False
LION,211000.0,(G)I‐DLE,Queendom < FINAL Comeback >,,,AF,2019-10-25,Cube Entertainment,(G)I‐DLE,2019,True,False
Senorita,197000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False,False
Uh-Oh,207000.0,(G)I‐DLE,Uh-Oh,,,KR,2019-06-26,Cube Entertainment,(G)I‐DLE,2019,False,False
What's Your Name,189000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False,False
싫다고 말해,236000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False,False
주세요,220000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False,False
A.D.T.O.Y.,249000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
At Times,274000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
Comeback When You Hear This Song,218000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
GO CRAZY!,240000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
Humming,210000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
My House,190000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
Rain,236000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
Zero Point,224000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,False,True
My Way,194000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False,False
Ninety Nine,207000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False,False
Sorry,219307.0,AOA,Queendom < FINAL Comeback >,,,AF,2019-10-25,FNC Entertainment,AOA,2019,True,False
날 보러 와요 (Come See Me),203000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False,False
너나 해 (Egotistic),215094.0,AOA,"Queendom <Cover Contest>, Pt. 1",,,XW,2019-09-13,FNC Entertainment,AOA,2019,True,False
주문을 외워봐 (Magic Spell),198000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False,False
1 In a Million,185000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
All Night,224413.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False,False
Always You,223667.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False,False
Blue Flame,194000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False,False
Go&Stop,215000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False,False
Hanasake Mirai,238760.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False,False
Heart Brew Love,212000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
I'm On Your Side,265360.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False,False
II Aishiteru,240333.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False,False
Korean Dream,270000.0,ASTRO,Korean Dream,,,KR,2019-02-16,fantagio music,ASTRO,2019,False,False
Love Wheel,209000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Merry-Go-Round,189999.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Moonwalk,199000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Role Play,193000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Starry Sky,178000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Treasure,209000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
You're my world,245000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False,False
다야 (All About You),187000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False,False
찬바람 불 때면 (When The Wind Blows),202000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False,False
피어나 (Bloom),223000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False,False
Aurora,204360.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Beginning of the End,112000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Crescent,46800.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Dancing Like Butterfly Wings,182132.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Dazzling Light,189000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Desire,234509.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False,False
End of the Beginning,29000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
"HALA HALA (Hearts Awakened, Live Alive)",202098.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False,False
HALA HALA (Traditional Treatment Mix),202080.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False,False
"Hearts Awakened, Live Alive (Expression Revisited)",31253.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False,False
If Without You,200000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Illusion,210067.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Light,218823.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False,False
Pirate King (Overload Mix),195613.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False,False
Promise,195782.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False,False
Say My Name,222024.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False,False
Sunrise,198000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Utopia,239067.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Wave,203933.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False,False
Win,202000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Wonderland,199000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
걸어가고있어,214000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
안개,199000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
친구 (THANK U),201000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False,False
Curiosity,197291.0,Amber Liu,Curiosity,,,XW,2019-11-20,SM Entertainment,Amber Liu,2019,False,True
Hands Behind My Back,192536.0,Amber Liu,Hands Behind My Back,,,XW,2019-09-20,SM Entertainment,Amber Liu,2019,False,True
Numb,225777.0,Amber Liu,Numb,,,XW,2019-11-22,SM Entertainment,Amber Liu,2019,False,True
Other People,192740.0,Amber Liu,Other People,,,XW,2019-10-16,SM Entertainment,Amber Liu,2019,False,True
Ready for the Ride,195996.0,Amber Liu,Ready for the Ride,,,XW,2019-12-12,SM Entertainment,Amber Liu,2019,False,True
Finale,224000.0,B-Bomb,Finale,,,,2019-10-04,Seven Seasons,B-Bomb,2019,False,False
